order_id,order_date,customer_id,shipping_method_id,dest_address_id
1830,"2021-03-18 12:06:35",1092,2,819
1831,"2022-03-17 16:13:41",1092,4,835
1832,"2022-05-27 09:19:04",1093,4,214
1833,"2023-02-07 08:57:24",1094,4,341
1834,"2022-09-07 16:17:08",1094,2,490
1835,"2020-06-04 14:47:25",1095,3,543
1836,"2020-03-29 16:24:49",1095,3,703
1837,"2022-02-06 12:43:07",1096,4,192
1838,"2023-02-01 23:54:07",1097,3,144
1839,"2022-02-11 05:38:24",1097,3,441
1840,"2021-09-15 14:00:51",1097,2,811
1841,"2022-09-28 01:28:45",1098,4,231
1842,"2022-01-20 23:56:48",1098,3,598
1843,"2020-09-24 11:38:56",1099,2,153
1844,"2022-09-23 07:46:44",1099,4,155
1845,"2021-08-03 20:55:41",1099,2,771
1846,"2020-12-28 17:35:43",1100,4,639
1847,"2022-11-18 03:55:50",1101,4,176
1848,"2022-02-23 14:17:38",1101,4,457
1849,"2021-03-21 22:10:52",1101,2,628
1850,"2022-03-10 06:46:08",1102,2,414
1851,"2021-12-07 02:57:07",1102,1,568
1852,"2020-05-15 21:08:14",1103,4,616
1853,"2022-12-25 17:00:44",1103,2,629
1854,"2020-09-11 14:58:04",1103,4,675
1855,"2022-09-15 13:15:00",1104,1,165
1856,"2021-07-02 23:00:41",1105,4,103
1857,"2022-07-10 07:56:10",1105,4,218
1858,"2022-09-29 17:39:18",1105,2,947
1859,"2020-10-20 01:59:34",1106,3,865
1860,"2020-11-08 00:56:17",1106,4,879
1861,"2021-05-04 01:51:31",1107,1,903
1862,"2021-02-01 04:50:33",1108,1,119
1863,"2020-12-09 05:15:09",1108,1,861
1864,"2020-05-24 10:11:06",1109,4,210
1865,"2020-05-18 04:12:44",1110,4,89
1866,"2021-12-14 14:20:30",1110,3,844
1867,"2022-01-22 20:33:14",1111,2,265
1868,"2021-11-30 23:25:08",1112,1,994
1869,"2021-03-12 21:56:49",1113,4,3
1870,"2020-10-21 16:11:29",1114,3,408
1871,"2022-11-20 16:05:04",1115,2,89
1872,"2020-12-15 17:51:20",1115,2,737
1873,"2022-07-10 04:27:57",1116,3,360
1874,"2021-08-25 22:07:21",1117,3,98
1875,"2020-12-28 22:06:25",1118,3,395
1876,"2022-05-07 06:53:54",1119,2,902
1877,"2020-12-31 06:04:43",1120,3,985
1878,"2022-03-13 07:22:48",1121,3,353
1879,"2021-01-29 15:29:06",1121,4,360
1880,"2022-01-30 13:45:56",1121,1,631
1881,"2021-03-08 04:09:09",1122,4,266
1882,"2022-01-24 04:58:44",1122,1,307
1883,"2022-12-04 11:11:59",1122,3,990
1884,"2022-05-06 01:57:12",1123,2,183
1885,"2021-07-16 10:17:19",1123,4,614
1886,"2020-06-28 11:52:39",1123,4,834
1887,"2022-10-18 15:02:34",1123,2,866
1888,"2022-01-28 12:53:13",1124,4,21
1889,"2020-08-13 15:26:17",1124,4,205
1890,"2020-05-13 11:18:39",1124,4,831
1891,"2022-09-15 05:56:17",1125,4,529
1892,"2021-06-22 12:59:51",1125,2,826
1893,"2021-12-27 03:28:55",1126,3,836
1894,"2021-11-03 23:08:56",1126,1,929
1895,"2020-06-13 02:27:41",1127,2,439
1896,"2022-04-09 08:23:48",1128,2,395
1897,"2021-06-12 19:21:16",1128,4,809
1898,"2022-05-26 06:08:06",1129,2,570
1899,"2020-11-23 16:20:52",1129,4,658
1900,"2022-10-09 17:21:53",1130,1,67
1901,"2020-12-16 16:46:13",1130,3,211
1902,"2020-08-09 20:19:25",1130,2,479
1903,"2021-03-22 21:11:10",1131,4,71
1904,"2021-02-11 05:35:38",1132,3,244
1905,"2022-07-02 13:34:51",1133,1,249
1906,"2022-11-01 17:39:49",1133,1,966
1907,"2022-09-16 23:21:16",1134,2,700
1908,"2020-04-25 22:44:01",1135,2,72
1909,"2020-12-12 07:43:15",1136,4,390
1910,"2021-06-28 16:03:51",1136,3,414
1911,"2023-02-18 21:42:16",1136,2,650
1912,"2022-06-28 05:46:33",1137,4,287
1913,"2022-06-03 12:22:25",1138,4,131
1914,"2020-12-11 17:05:18",1139,1,538
1915,"2020-07-04 23:17:12",1140,2,431
1916,"2022-06-24 02:37:17",1140,1,602
1917,"2021-11-07 10:11:49",1140,1,697
1918,"2022-03-20 04:07:18",1141,1,343
1919,"2022-10-06 12:30:41",1142,1,167
1920,"2020-12-02 10:35:30",1143,3,310
1921,"2022-12-10 18:36:44",1143,2,357
1922,"2020-12-21 20:16:49",1144,2,825
1923,"2022-05-06 03:47:11",1145,4,138
1924,"2021-02-11 11:23:17",1145,3,193
1925,"2021-06-03 16:16:02",1145,3,581
1926,"2020-04-29 16:33:22",1146,3,209
1927,"2020-09-27 02:07:52",1147,2,18
1928,"2020-06-06 13:27:32",1148,1,467
1929,"2022-11-11 22:30:46",1149,1,244
1930,"2020-11-18 20:34:50",1150,4,735
1931,"2021-05-03 22:23:24",1150,3,799
1932,"2020-10-24 02:09:27",1151,4,26
1933,"2021-09-24 09:27:10",1152,1,94
1934,"2022-11-30 18:09:25",1152,1,846
1935,"2022-02-25 21:52:35",1153,2,16
1936,"2021-01-11 14:12:48",1154,3,312
1937,"2021-07-10 03:08:14",1154,1,888
1938,"2022-12-26 05:39:33",1155,4,583
1939,"2022-05-12 09:15:36",1155,3,884
1940,"2021-05-01 06:58:39",1156,1,30
1941,"2022-05-16 03:12:08",1157,2,828
1942,"2021-06-02 00:01:07",1157,1,878
1943,"2020-12-05 21:30:24",1158,2,109
1944,"2020-03-30 02:25:45",1159,3,994
1945,"2020-07-30 22:33:55",1160,3,33
1946,"2021-02-27 00:50:59",1160,2,307
1947,"2023-02-12 07:01:42",1160,4,695
1948,"2022-02-22 07:51:52",1161,1,690
1949,"2022-01-11 16:08:28",1161,3,719
1950,"2022-08-12 21:52:18",1162,4,484
1951,"2022-09-28 08:15:53",1162,4,798
1952,"2022-11-25 10:09:16",1163,4,79
1953,"2021-10-12 00:31:26",1163,1,470
1954,"2023-01-13 16:32:02",1164,4,326
1955,"2021-01-02 23:24:06",1165,3,463
1956,"2022-02-20 09:47:47",1165,3,790
1957,"2022-12-04 01:29:15",1166,3,19
1958,"2021-08-26 14:04:10",1166,4,908
1959,"2020-05-28 15:54:07",1167,4,208
1960,"2023-03-06 09:28:59",1167,1,275
1961,"2021-01-22 15:02:01",1168,1,144
1962,"2021-11-20 10:15:46",1168,4,375
1963,"2020-08-26 13:39:39",1168,3,420
1964,"2022-09-28 01:09:54",1169,3,778
1965,"2022-07-19 21:09:24",1170,2,384
1966,"2021-02-04 09:27:44",1171,1,346
1967,"2022-03-18 15:20:36",1172,2,713
1968,"2020-06-28 16:20:02",1173,2,128
1969,"2022-10-05 06:13:26",1173,3,147
1970,"2021-05-17 21:13:24",1173,1,923
1971,"2022-08-21 13:12:05",1174,2,350
1972,"2023-01-29 13:47:13",1174,1,476
1973,"2023-02-07 01:06:43",1174,2,560
1974,"2022-07-28 19:01:03",1174,3,722
1975,"2021-04-21 17:17:40",1175,1,592
1976,"2022-12-18 15:24:35",1176,4,234
1977,"2020-12-03 19:06:20",1177,2,433
1978,"2021-03-18 10:17:28",1178,1,146
1979,"2021-01-09 01:33:08",1179,1,252
1980,"2020-11-19 10:50:45",1179,2,824
1981,"2022-12-08 02:04:11",1180,3,450
1982,"2021-02-25 15:41:10",1181,3,601
1983,"2022-11-01 17:22:38",1181,3,958
1984,"2022-11-02 22:57:49",1181,2,974
1985,"2022-10-05 17:53:07",1182,1,389
1986,"2021-04-06 15:07:06",1183,3,270
1987,"2020-06-24 08:15:02",1183,4,546
1988,"2022-01-24 22:40:03",1183,2,799
1989,"2020-04-18 22:24:06",1184,3,593
1990,"2020-05-18 07:35:31",1185,4,103
1991,"2022-11-01 16:36:22",1185,3,643
1992,"2020-10-28 09:09:39",1185,1,881
1993,"2020-06-22 02:34:25",1186,2,607
1994,"2022-11-25 16:25:15",1187,2,225
1995,"2021-03-20 02:48:21",1187,1,321
1996,"2021-04-24 03:29:31",1187,4,737
1997,"2020-04-24 19:04:03",1188,2,890
1998,"2021-06-25 20:49:29",1189,2,62
1999,"2022-09-12 10:01:58",1190,3,258
2000,"2020-04-04 05:10:28",1190,4,491
2001,"2022-12-05 09:59:23",1191,1,546
2002,"2020-09-01 01:12:17",1192,1,26
2003,"2022-08-28 06:57:18",1193,2,162
2004,"2020-10-24 03:16:26",1193,3,830
2005,"2021-11-12 01:34:46",1194,3,123
2006,"2022-06-13 02:31:02",1195,3,906
2007,"2021-01-26 11:34:54",1196,2,198
2008,"2022-08-27 07:22:10",1197,3,366
2009,"2023-02-15 13:45:14",1197,3,767
2010,"2020-11-05 04:58:18",1198,1,124
2011,"2021-04-08 20:38:54",1198,3,472
2012,"2022-11-04 13:32:49",1199,4,263
2013,"2021-12-12 01:31:41",1199,4,918
2014,"2020-09-23 05:04:54",1200,3,395
2015,"2020-08-24 12:46:21",1200,1,491
2016,"2021-01-26 06:54:39",1201,4,756
2017,"2020-11-09 18:19:26",1201,3,867
2018,"2022-01-02 23:55:48",1201,2,949
2019,"2021-09-28 03:43:40",1202,2,439
2020,"2021-05-13 01:25:42",1202,4,972
2021,"2022-07-24 19:33:36",1203,3,177
2022,"2021-10-03 00:45:23",1203,3,820
2023,"2022-08-13 08:18:15",1204,2,401
2024,"2022-03-31 08:56:24",1204,2,539
2025,"2022-06-21 01:05:42",1205,4,505
2026,"2021-01-18 14:19:00",1205,4,663
2027,"2022-01-18 00:07:59",1206,1,178
2028,"2020-10-19 19:39:04",1206,2,597
2029,"2021-02-13 14:08:45",1207,1,208
2030,"2020-06-03 21:52:56",1208,1,593
2031,"2022-04-15 02:25:13",1208,2,752
2032,"2021-12-21 19:00:56",1209,3,458
2033,"2020-04-02 05:29:07",1210,4,67
2034,"2020-05-08 07:03:04",1211,4,194
2035,"2022-09-22 14:34:28",1211,2,777
2036,"2021-12-25 23:25:39",1212,4,260
2037,"2022-07-06 03:55:22",1212,2,692
2038,"2021-03-10 09:39:16",1213,4,8
2039,"2021-04-27 06:06:16",1213,2,397
2040,"2020-09-18 07:03:52",1214,1,124
2041,"2023-01-12 09:15:25",1214,4,342
2042,"2021-07-10 18:16:18",1214,4,463
2043,"2022-12-31 01:49:11",1215,2,818
2044,"2022-08-06 16:06:07",1216,3,326
2045,"2022-09-14 03:31:44",1217,1,13
2046,"2022-04-25 20:06:21",1218,4,502
2047,"2023-01-04 16:13:09",1218,2,672
2048,"2021-09-16 09:11:03",1219,2,594
2049,"2020-09-16 06:30:01",1220,3,880
2050,"2022-06-03 18:49:11",1221,1,240
2051,"2021-12-26 13:02:42",1221,4,816
2052,"2022-04-10 08:26:49",1222,4,287
2053,"2022-08-27 21:03:34",1222,2,664
2054,"2021-05-02 14:04:47",1222,4,815
2055,"2022-10-15 07:57:03",1223,2,565
2056,"2020-04-23 02:19:03",1224,4,282
2057,"2023-02-05 22:26:43",1224,1,749
2058,"2020-06-15 23:34:24",1225,4,491
2059,"2023-02-07 07:51:36",1225,2,806
2060,"2022-03-14 11:09:03",1226,4,624
2061,"2020-03-14 23:05:44",1226,3,774
2062,"2020-05-12 04:25:47",1227,4,591
2063,"2020-05-18 22:16:38",1228,4,773
2064,"2022-04-18 01:22:13",1229,1,190
2065,"2022-07-09 19:30:48",1230,1,408
2066,"2021-08-04 00:23:32",1230,3,768
2067,"2022-11-11 01:48:04",1231,4,324
2068,"2022-05-25 08:39:53",1232,3,756
2069,"2023-02-13 06:23:23",1233,2,920
2070,"2023-01-15 21:23:48",1234,4,709
2071,"2021-01-21 15:00:02",1235,3,267
2072,"2023-01-20 22:24:45",1236,2,136
2073,"2021-11-17 04:48:21",1236,1,458
2074,"2020-07-11 11:34:09",1237,3,273
2075,"2020-06-03 10:31:58",1238,2,267
2076,"2021-08-13 01:58:11",1238,1,333
2077,"2021-03-25 16:36:06",1239,3,531
2078,"2021-03-07 11:40:28",1240,4,34
2079,"2020-09-11 02:22:22",1241,4,95
2080,"2020-11-28 13:59:06",1242,1,884
2081,"2020-05-15 06:19:44",1243,4,850
2082,"2023-02-28 20:21:14",1244,1,604
2083,"2021-02-06 19:44:05",1245,1,154
2084,"2022-10-25 01:44:51",1245,2,844
2085,"2022-11-27 01:33:39",1246,4,303
2086,"2021-03-16 15:53:57",1247,2,924
2087,"2021-02-05 02:00:30",1248,2,255
2088,"2022-05-02 17:02:22",1249,4,630
2089,"2022-10-26 19:38:42",1250,3,153
2090,"2020-11-26 05:52:12",1250,4,531
2091,"2022-02-13 08:41:59",1250,4,676
2092,"2020-06-27 18:25:58",1250,3,871
2093,"2020-07-14 09:53:53",1251,4,307
2094,"2021-02-01 00:08:27",1251,4,474
2095,"2022-03-03 11:33:44",1251,1,569
2096,"2022-10-14 04:23:16",1252,3,593
2097,"2021-09-24 05:16:42",1252,3,642
2098,"2023-02-24 14:46:11",1253,4,383
2099,"2020-08-17 19:05:34",1253,2,676
2100,"2022-11-29 15:48:23",1254,2,101
2101,"2023-01-09 10:27:20",1254,4,398
2102,"2022-08-02 10:22:18",1255,2,539
2103,"2022-04-02 08:56:06",1255,2,854
2104,"2022-11-04 06:23:34",1256,2,261
2105,"2022-02-02 19:01:10",1256,4,448
2106,"2020-06-24 17:48:14",1256,1,530
2107,"2020-08-21 01:04:17",1257,4,731
2108,"2023-02-13 06:05:42",1258,2,581
2109,"2020-11-17 12:08:07",1259,3,348
2110,"2021-12-19 09:41:07",1260,4,409
2111,"2020-10-16 04:46:30",1260,3,524
2112,"2021-08-30 05:31:47",1261,4,561
2113,"2021-10-19 16:03:40",1262,4,431
2114,"2022-08-01 17:21:45",1262,2,463
2115,"2021-03-25 19:18:36",1263,3,71
2116,"2021-06-19 20:36:04",1264,2,795
2117,"2023-02-15 03:36:03",1265,1,815
2118,"2022-07-06 04:58:46",1265,4,880
2119,"2022-12-05 16:10:27",1266,3,654
2120,"2021-05-22 00:27:50",1266,2,704
2121,"2021-05-04 09:13:10",1266,1,771
2122,"2022-04-18 04:57:48",1267,4,785
2123,"2022-11-20 13:17:59",1267,1,988
2124,"2022-07-19 17:59:52",1268,4,360
2125,"2022-10-08 08:13:55",1268,2,875
2126,"2021-01-06 20:23:59",1269,2,49
2127,"2021-09-28 03:28:35",1269,2,724
2128,"2021-04-08 04:25:38",1270,4,488
2129,"2020-09-30 06:47:53",1271,1,920
2130,"2021-02-15 19:17:32",1272,4,51
2131,"2021-01-07 19:20:23",1273,2,230
2132,"2021-07-29 03:47:44",1274,3,909
2133,"2021-01-25 20:01:52",1275,3,811
2134,"2021-06-26 12:24:04",1276,1,307
2135,"2021-12-04 09:18:42",1276,2,670
2136,"2020-07-23 19:17:09",1277,1,66
2137,"2020-08-21 20:35:47",1277,4,612
2138,"2022-06-12 03:43:49",1278,2,791
2139,"2023-01-18 07:28:40",1279,1,861
2140,"2021-04-02 14:28:47",1280,4,952
2141,"2020-09-09 17:47:01",1281,4,500
2142,"2020-03-12 17:32:36",1281,2,857
2143,"2021-10-28 07:14:26",1282,2,179
2144,"2021-03-28 05:39:16",1283,1,623
2145,"2022-06-07 20:14:29",1284,1,576
2146,"2020-06-09 23:39:53",1285,1,731
2147,"2022-10-14 05:25:57",1286,1,416
2148,"2022-04-21 12:12:20",1286,1,644
2149,"2022-01-16 16:59:01",1287,3,729
2150,"2021-06-10 22:48:39",1287,3,885
2151,"2021-05-04 18:31:34",1288,1,308
2152,"2021-10-28 04:40:18",1289,1,292
2153,"2022-12-03 19:59:42",1290,1,420
2154,"2021-06-25 03:49:59",1290,2,575
2155,"2023-02-28 14:50:47",1291,1,582
2156,"2023-01-30 09:33:19",1292,1,174
2157,"2021-06-08 01:54:14",1292,3,338
2158,"2020-11-08 00:08:48",1293,2,246
2159,"2021-08-22 11:37:31",1293,2,799
2160,"2020-11-01 05:31:50",1294,3,557
2161,"2022-06-06 02:25:29",1294,3,651
2162,"2020-12-21 22:15:53",1295,3,375
2163,"2020-12-22 19:10:50",1296,4,651
2164,"2022-02-12 22:01:02",1297,1,450
2165,"2022-10-23 07:40:34",1297,3,607
2166,"2022-08-30 21:39:35",1298,2,976
2167,"2022-08-29 08:25:23",1299,4,444
2168,"2020-11-23 15:04:24",1300,1,613
2169,"2020-06-04 20:33:20",1301,4,610
2170,"2021-05-10 16:52:11",1302,2,496
2171,"2022-04-13 17:29:43",1302,1,819
2172,"2022-07-01 14:33:14",1302,2,933
2173,"2021-04-09 01:02:15",1303,4,481
2174,"2022-12-22 10:41:55",1303,4,679
2175,"2021-06-08 03:54:31",1304,1,195
2176,"2021-10-26 03:56:47",1305,1,203
2177,"2021-12-20 17:46:35",1305,3,918
2178,"2021-05-30 16:12:11",1306,2,269
2179,"2021-06-02 05:50:38",1306,1,373
2180,"2020-08-01 15:10:42",1307,4,95
2181,"2022-08-30 21:45:50",1307,1,736
2182,"2021-09-12 14:52:55",1308,2,177
2183,"2020-08-21 16:51:12",1309,4,689
2184,"2021-03-08 20:14:42",1309,4,933
2185,"2023-02-02 18:56:52",1310,3,987
2186,"2021-05-29 11:46:32",1311,3,23
2187,"2020-04-09 07:10:35",1312,3,521
2188,"2022-10-21 08:20:27",1312,4,845
2189,"2021-03-12 23:51:37",1313,4,455
2190,"2021-10-23 20:14:52",1314,3,732
2191,"2020-12-31 03:56:14",1314,4,842
2192,"2021-01-04 14:33:02",1315,2,959
2193,"2022-07-23 02:59:38",1316,1,615
2194,"2021-10-31 23:54:06",1317,3,342
2195,"2021-03-01 21:09:30",1317,3,585
2196,"2020-12-20 20:51:51",1318,1,336
2197,"2020-04-17 15:58:04",1318,3,426
2198,"2021-03-05 21:34:46",1319,1,872
2199,"2023-01-17 04:16:19",1320,3,666
2200,"2020-08-13 08:55:27",1321,2,944
2201,"2020-08-18 13:04:59",1322,4,376
2202,"2021-10-07 02:13:50",1322,4,536
2203,"2022-03-20 22:36:17",1322,4,573
2204,"2020-07-30 03:23:07",1323,1,216
2205,"2021-05-05 06:50:51",1323,4,863
2206,"2020-08-21 05:36:35",1324,2,888
2207,"2021-05-16 22:55:35",1325,3,581
2208,"2020-09-13 03:05:12",1325,4,850
2209,"2022-04-11 22:16:55",1326,3,468
2210,"2022-04-24 13:32:47",1327,3,30
2211,"2020-10-09 10:48:53",1327,2,662
2212,"2021-03-14 13:32:11",1328,1,981
2213,"2022-03-09 17:49:52",1329,2,595
2214,"2022-02-01 02:56:01",1329,2,723
2215,"2020-04-19 17:13:55",1330,3,4
2216,"2020-03-29 14:58:25",1331,1,336
2217,"2020-03-25 11:23:03",1332,2,32
2218,"2020-07-14 11:30:35",1332,2,554
2219,"2020-05-31 22:11:48",1333,3,429
2220,"2021-05-30 08:07:22",1334,4,672
2221,"2020-05-27 04:31:56",1334,4,747
2222,"2022-04-11 14:58:40",1335,1,126
2223,"2021-12-25 05:45:33",1335,4,400
2224,"2020-07-08 00:35:40",1335,4,925
2225,"2022-04-21 09:26:10",1336,2,856
2226,"2021-06-17 07:54:30",1337,2,206
2227,"2022-05-03 19:18:13",1337,1,455
2228,"2022-08-13 09:33:58",1337,2,732
2229,"2023-01-01 09:59:48",1338,2,953
2230,"2021-11-02 09:48:39",1339,2,198
2231,"2020-03-28 02:24:27",1340,1,46
2232,"2021-04-20 07:25:04",1340,4,65
2233,"2022-12-01 01:14:26",1340,1,360
2234,"2023-01-16 06:46:52",1341,1,41
2235,"2022-11-27 23:38:57",1341,2,99
2236,"2022-03-15 06:16:34",1342,3,156
2237,"2022-01-01 04:22:37",1343,4,460
2238,"2021-07-21 04:38:57",1343,4,838
2239,"2020-10-26 02:54:47",1344,2,900
2240,"2022-11-27 15:28:34",1345,3,576
2241,"2021-03-18 05:48:00",1345,3,994
2242,"2021-03-01 20:53:07",1346,4,49
2243,"2020-08-02 10:35:25",1346,4,816
2244,"2021-12-25 15:13:21",1347,1,41
2245,"2020-10-03 03:53:00",1348,1,491
2246,"2020-10-30 10:45:03",1348,4,996
2247,"2021-04-23 03:17:22",1349,3,396
2248,"2020-09-23 15:42:52",1349,4,578
2249,"2020-05-31 06:56:29",1350,4,375
2250,"2022-08-15 16:25:31",1350,4,738
2251,"2022-06-11 11:34:57",1351,2,158
2252,"2023-03-02 02:12:31",1351,4,352
2253,"2020-06-30 11:41:30",1351,3,437
2254,"2020-04-06 12:14:11",1352,2,747
2255,"2021-11-14 09:14:23",1353,2,377
2256,"2021-07-07 19:23:44",1353,3,389
2257,"2021-04-19 23:19:43",1353,1,510
2258,"2020-05-23 06:39:16",1354,1,785
2259,"2023-01-25 14:27:02",1354,3,795
2260,"2022-02-14 00:38:25",1355,3,45
2261,"2022-01-13 04:05:01",1356,4,364
2262,"2022-11-24 01:47:48",1357,4,599
2263,"2022-01-27 23:21:24",1357,1,610
2264,"2022-09-08 21:34:38",1358,3,389
2265,"2020-09-29 09:43:39",1359,1,245
2266,"2020-04-16 16:35:50",1360,3,209
2267,"2023-02-27 13:46:23",1361,2,86
2268,"2021-09-27 18:17:02",1361,3,950
2269,"2022-12-21 09:24:27",1362,4,128
2270,"2023-02-22 16:09:41",1363,3,538
2271,"2021-05-09 08:22:03",1363,2,606
2272,"2021-09-24 15:30:09",1363,1,683
2273,"2021-01-24 05:12:38",1364,2,65
2274,"2022-12-25 09:26:51",1364,1,248
2275,"2020-06-07 14:34:46",1365,3,339
2276,"2020-09-19 01:57:22",1365,3,538
2277,"2022-01-20 03:55:13",1366,1,932
2278,"2020-11-28 10:51:13",1367,2,460
2279,"2023-02-17 04:54:28",1367,2,481
2280,"2021-08-19 21:32:14",1368,3,971
2281,"2021-03-16 07:00:32",1369,2,590
2282,"2020-07-10 13:18:27",1370,2,50
2283,"2020-06-08 23:44:03",1370,3,921
2284,"2021-12-04 21:09:15",1371,1,816
2285,"2021-01-06 22:17:25",1371,1,861
2286,"2020-04-29 19:06:01",1372,3,65
2287,"2021-05-21 20:15:47",1372,4,143
2288,"2020-10-01 23:04:03",1372,2,805
2289,"2023-02-19 17:53:13",1373,1,860
2290,"2023-03-08 14:12:57",1374,2,533
2291,"2020-08-03 15:05:18",1374,1,613
2292,"2021-11-17 16:42:35",1375,3,795
2293,"2021-10-01 15:39:44",1376,3,947
2294,"2022-09-08 05:09:48",1377,3,541
2295,"2020-08-17 07:07:05",1378,2,641
2296,"2021-01-23 18:44:41",1378,4,774
2297,"2020-11-27 06:03:24",1379,2,336
2298,"2022-12-23 20:20:49",1379,4,892
2299,"2021-10-12 22:03:13",1380,3,323
2300,"2022-05-19 21:52:03",1380,3,822
2301,"2020-07-22 02:58:25",1381,1,389
2302,"2022-06-12 05:39:48",1382,3,29
2303,"2020-10-23 10:48:42",1383,4,890
2304,"2020-09-23 12:25:26",1384,3,741
2305,"2021-11-19 20:43:05",1385,2,444
2306,"2020-08-10 19:48:10",1385,4,847
2307,"2021-12-07 23:45:37",1386,1,557
2308,"2022-08-18 11:11:36",1387,3,792
2309,"2020-11-20 00:48:09",1388,4,275
2310,"2020-07-04 12:28:41",1389,4,46
2311,"2022-12-27 15:49:55",1390,2,389
2312,"2022-07-28 22:28:34",1390,3,998
2313,"2022-05-01 22:31:56",1391,3,127
2314,"2021-06-29 11:47:54",1391,4,178
2315,"2022-09-16 23:21:00",1391,2,577
2316,"2020-05-28 03:26:03",1391,1,619
2317,"2022-08-16 01:04:25",1391,2,899
2318,"2022-07-16 15:27:46",1392,1,220
2319,"2021-12-26 22:05:57",1393,4,559
2320,"2021-03-27 18:41:31",1393,2,579
2321,"2020-12-09 14:13:37",1394,3,318
2322,"2022-01-25 08:03:19",1395,3,14
2323,"2022-03-03 02:58:36",1395,3,32
2324,"2022-12-06 10:02:01",1396,3,135
2325,"2021-07-05 21:49:14",1396,1,142
2326,"2020-08-28 14:15:41",1397,4,577
2327,"2020-03-28 04:33:09",1397,1,926
2328,"2022-12-05 08:06:50",1398,4,121
2329,"2020-11-01 19:09:56",1399,2,470
2330,"2022-11-15 05:05:35",1400,1,834
2331,"2020-05-25 22:15:03",1400,2,961
2332,"2021-01-17 18:54:04",1401,1,767
2333,"2022-08-25 16:49:59",1402,3,242
2334,"2020-04-04 07:41:26",1402,4,920
2335,"2020-05-15 20:35:45",1403,2,423
2336,"2023-01-25 12:04:36",1404,1,121
2337,"2022-04-19 22:03:50",1404,1,279
2338,"2022-06-01 00:29:53",1405,3,576
2339,"2022-07-11 04:51:36",1406,2,66
2340,"2020-07-30 17:49:35",1406,2,113
2341,"2021-08-09 08:56:08",1407,2,982
2342,"2022-08-16 11:18:28",1408,4,926
2343,"2020-10-03 16:23:54",1408,2,996
2344,"2021-02-02 19:46:20",1409,1,114
2345,"2020-04-05 14:03:27",1409,1,651
2346,"2022-06-18 19:06:51",1410,3,545
2347,"2020-10-20 22:37:31",1411,2,998
2348,"2020-06-08 19:49:29",1412,1,201
2349,"2022-05-24 07:00:51",1412,3,620
2350,"2020-11-22 04:49:02",1412,3,727
2351,"2022-09-29 06:22:17",1413,3,482
2352,"2020-06-14 07:40:22",1413,3,856
2353,"2020-03-19 18:24:42",1414,2,585
2354,"2021-05-06 18:44:24",1415,1,549
2355,"2020-12-24 00:19:40",1416,2,195
2356,"2021-10-31 07:32:10",1416,2,907
2357,"2020-05-02 22:12:25",1417,4,390
2358,"2020-03-20 20:04:48",1418,1,445
2359,"2022-06-12 15:37:38",1419,1,638
2360,"2020-11-14 22:10:02",1420,3,260
2361,"2021-11-20 18:30:24",1421,3,135
2362,"2022-05-13 10:05:28",1421,4,207
2363,"2022-04-05 03:08:28",1422,1,612
2364,"2021-12-25 18:50:06",1422,4,669
2365,"2020-09-14 19:34:06",1423,3,438
2366,"2022-11-14 12:15:09",1424,2,214
2367,"2021-07-18 10:39:09",1425,3,663
2368,"2021-11-06 22:05:45",1425,2,805
2369,"2021-08-03 13:55:14",1426,3,390
2370,"2022-11-16 19:36:01",1427,4,362
2371,"2022-09-15 09:05:35",1427,1,737
2372,"2022-11-10 22:20:03",1427,1,825
2373,"2021-05-06 08:29:07",1428,3,723
2374,"2021-02-18 10:11:07",1429,4,894
2375,"2021-10-11 23:07:25",1430,3,132
2376,"2020-12-08 13:39:02",1431,4,301
2377,"2023-02-16 05:13:23",1431,3,542
2378,"2021-05-02 02:21:11",1432,2,145
2379,"2021-07-06 23:40:23",1433,2,14
2380,"2023-02-04 22:34:50",1434,1,282
2381,"2021-07-23 01:56:34",1434,2,987
2382,"2023-01-22 03:39:30",1435,1,148
2383,"2020-06-11 05:59:42",1435,4,936
2384,"2020-03-22 10:57:03",1436,1,150
2385,"2021-07-24 12:04:54",1436,2,351
2386,"2022-01-04 12:58:05",1436,3,796
2387,"2021-06-28 19:37:42",1437,3,240
2388,"2022-07-27 18:11:49",1438,2,794
2389,"2020-10-03 03:03:30",1439,1,212
2390,"2021-07-19 16:18:22",1440,1,352
2391,"2022-12-16 20:15:57",1440,4,840
2392,"2021-08-21 00:15:50",1441,3,70
2393,"2022-10-19 16:35:35",1441,2,209
2394,"2020-10-24 02:51:52",1441,3,355
2395,"2020-07-28 03:03:25",1442,2,510
2396,"2021-11-18 10:16:28",1442,4,850
2397,"2021-12-13 01:40:24",1443,1,987
2398,"2020-06-09 13:17:34",1444,4,447
2399,"2021-02-13 23:28:26",1445,4,603
2400,"2020-09-14 16:20:29",1446,4,821
2401,"2021-08-17 05:11:37",1446,1,901
2402,"2021-11-25 01:34:40",1447,3,832
2403,"2021-10-19 09:12:17",1447,3,862
2404,"2020-06-05 18:39:39",1448,3,378
2405,"2022-04-10 09:41:09",1449,3,134
2406,"2021-09-06 18:03:15",1450,2,51
2407,"2020-11-05 17:49:44",1450,3,234
2408,"2022-04-15 10:13:51",1451,4,316
2409,"2021-03-04 11:53:48",1451,3,425
2410,"2023-01-10 15:56:00",1451,2,603
2411,"2020-04-24 05:38:10",1451,3,635
